run,dataset,scenario_id,correct_diagnosis,final_diagnosis,is_correct,primary_error,secondary_flags,total_turns,n_tests,turn_at_diagnosis
voyager/nejm_ext,NEJM_Ext,40,Mosquito,"You’ve tested positive for *Wuchereria bancrofti*, which confirms a diagnosis of lymphatic filariasis. Have you noticed any swelling in your legs, groin, or scrotum over a longer period, or any episodes of acute inflammation with redness and warmth in the affected areas? DIAGNOSIS READY: Lymphatic filariasis (caused by *Wuchereria bancrofti*)",False,knowledge_gap,,7,2,6
voyager/nejm_ext,NEJM_Ext,41,Bismuth Salicylate,"You're vomiting every few hours and have sinus tachycardia on EKG, which, combined with your confusion, respiratory alkalosis, and metabolic acidosis, confirms significant salicylate toxicity. Have you noticed any difficulty hearing or worsening dizziness since the vomiting started? REQUEST TEST: Repeat Serum Salicylate Level and Venous Lactate DIAGNOSIS READY: Salicylate toxicity (aspirin poisoning)",True,correct,,19,6,18
voyager/nejm_ext,NEJM_Ext,42,Pyogenic granuloma,"The MRI results are normal, which is reassuring—no deep tissue involvement or nerve abnormalities. Given the lesion’s persistent growth, crusting, and surface changes despite normal biopsy and imaging, along with your history of chronic sun exposure and lip biting, the most likely diagnosis is a benign but irritated fibrokeratoma or a traumatic fibroma from chronic micro-injury. However, given the atypical features and family history, we cannot fully rule out early neoplasia. DIAGNOSIS READY: Traumatic fibroma with reactive epithelial hyperplasia, likely exacerbated by chronic lip biting and sun exposure.",False,over_testing,,23,6,22
voyager/nejm_ext,NEJM_Ext,43,Chelation Therapy,"The stool test is positive for blood, and your blood smear shows signs of severe iron deficiency. Have you noticed any dark, tarry stools or experienced abdominal pain, indigestion, or changes in bowel habits recently? REQUEST TEST: Colonoscopy DIAGNOSIS READY: Iron deficiency anemia due to occult gastrointestinal bleeding, likely from colorectal cancer or peptic ulcer disease",False,knowledge_gap,,9,2,8
voyager/nejm_ext,NEJM_Ext,44,Pyoderma gangrenosum,"The lesions appear after minor trauma, are painful, and show central erythema with surrounding inflammation—this, combined with the history of nasal ulceration and sterile neutrophilic infiltration on biopsy, strongly supports a diagnosis. DIAGNOSIS READY: Sweet's Syndrome (Acute Febrile Neutrophilic Dermatosis)",False,anchor_bias,test_repetition,39,14,38
voyager/nejm_ext,NEJM_Ext,45,Multiple endocrine neoplasia type 1,"Thank you for going through the colonoscopy. The results show clear signs of Crohn’s disease, including patchy inflammation, ulcers, and granulomas in your terminal ileum. This confirms that you have Crohn’s disease. DIAGNOSIS READY: Crohn’s disease",False,anchor_bias,,17,4,16
voyager/nejm_ext,NEJM_Ext,46,Delay in surgical intervention >24 hours,"I need to know if the pain is worsening rapidly and if you’ve noticed any blackened skin or crepitus spreading. Is there a history of diabetes or any immune-compromising condition? REQUEST TEST: MRI left upper arm if CT inconclusive, but proceed to surgical debridement if necrotizing infection confirmed. DIAGNOSIS READY: Necrotizing fasciitis of the left upper arm",False,low_yield_testing,,19,8,18
voyager/nejm_ext,NEJM_Ext,47,Tinea nigra,"No bleeding, cracking, or ulceration has been reported, but the lesion's location, appearance, and patient's ethnicity raise strong concern for acral lentiginous melanoma. Given the pending biopsy results and high clinical suspicion, I am proceeding with staging imaging. REQUEST TEST: PET-CT – Full Body for Metastatic Workup DIAGNOSIS READY: Acral Lentiginous Melanoma (Clinically Suspicious, Awaiting Histopathology Confirmation)",False,over_testing,test_repetition,21,9,20
voyager/nejm_ext,NEJM_Ext,48,Arsenic toxicity,"The CBC and Vitamin B12 levels are normal, ruling out anemia and nutritional deficiencies. Have the light spots ever appeared on your face or hands, and do they seem to follow any pattern—like along skin lines or nerves? Also, do you recall if they were present at birth or developed gradually after childhood? DIAGNOSIS READY: Idiopathic Guttate Hypomelanosis",False,anchor_bias,,25,9,24
voyager/nejm_ext,NEJM_Ext,49,Erythema ab igne,"Has the rash ever appeared in a plaque-like pattern or started to spread beyond the shins? Have you noticed any dry cough or shortness of breath, even subtly, over the past few months? DIAGNOSIS READY: Erythema Nodosum",False,knowledge_gap,,19,2,18
voyager/nejm_ext,NEJM_Ext,50,Lepromatous Leprosy,"The nasal endoscopy is normal, and with no signs of infection, inflammation, or structural damage, this points toward a rare condition. Given the painless, bilateral earlobe swelling with a rubbery consistency, chronic nasal symptoms without obstruction or deformity, and normal test results across imaging, labs, hearing, and biopsy, I suspect a diagnosis related to cartilage inflammation without typical autoimmune markers. DIAGNOSIS READY: Relapsing polychondritis",False,anchor_bias,,19,5,18
voyager/nejm_ext,NEJM_Ext,51,Left anterior descending artery,"The upper endoscopy was normal, which rules out significant esophageal damage or inflammation. However, your symptoms—nighttime chest pain, sour taste, and worsening when lying down—still strongly suggest gastroesophageal reflux, possibly non-erosive reflux disease (NERD). Have you tried antacids or acid-reducing medications, and if so, do they help with the pain? DIAGNOSIS READY: Gastroesophageal Reflux Disease (GERD), likely non-erosive type (NERD)",False,knowledge_gap,,19,5,18
voyager/nejm_ext,NEJM_Ext,52,Giant Coronary Aneurysm,"All imaging and lab results are normal, and you have no symptoms, which is reassuring. Given the persistent shadow on X-ray despite normal advanced imaging, could this possibly be related to a congenital vascular anomaly, like a partial anomalous pulmonary venous return or a persistent left superior vena cava? REQUEST TEST: CT angiography of the chest DIAGNOSIS READY: Persistent left superior vena cava",False,knowledge_gap,,13,5,12
voyager/nejm_ext,NEJM_Ext,53,Arrhythmogenic right ventricular cardiomyopathy,"The signal-averaged ECG shows late potentials, which, combined with your abnormal right ventricular function and family history, strongly suggest arrhythmogenic right ventricular cardiomyopathy. Have you ever experienced palpitations or syncope during exercise, or been diagnosed with an abnormal heart rhythm during prior screenings? DIAGNOSIS READY: Arrhythmogenic Right Ventricular Cardiomyopathy (ARVC)",True,correct,,17,7,16
voyager/nejm_ext,NEJM_Ext,54,Nitrous oxide,"Your vitamin B12 is still critically low, and your neurological symptoms—sensory ataxia, tingling, and difficulty walking—are classic for B12 deficiency neuropathy, likely due to pernicious anemia. Have you noticed a smooth, red tongue, fatigue, or any history of autoimmune conditions like thyroid disease or type 1 diabetes? REQUEST TEST: Anti-Intrinsic Factor Antibodies REQUEST TEST: Thyroid Function Tests DIAGNOSIS READY: Subacute Combined Degeneration of the Spinal Cord due to Vitamin B12 Deficiency (Pernicious Anemia)",False,anchor_bias,test_repetition,33,15,32
voyager/nejm_ext,NEJM_Ext,55,Multiple sclerosis,"This worsening of symptoms with heat—Uhthoff's phenomenon—along with transient tingling, persistent optic neuritis, and MRI lesions disseminated in space and time, strongly supports a diagnosis of multiple sclerosis. Have you ever experienced any episodes of double vision, dizziness, or difficulty with coordination, such as stumbling or trouble with fine hand movements? DIAGNOSIS READY: Multiple Sclerosis",True,correct,,13,2,12
voyager/nejm_ext,NEJM_Ext,56,Gallbladder volvulus,"The Doppler findings show poor blood flow to the gallbladder wall, indicating ischemia, which confirms acute cholecystitis. Have you taken any medications like antibiotics or pain relievers since the pain started? DIAGNOSIS READY: Acute calculous cholecystitis",False,knowledge_gap,,13,5,12
voyager/nejm_ext,NEJM_Ext,57,Lupus pernio,"The chest X-ray shows enlarged lymph nodes in the chest, which combined with your skin lesions and non-caseating granulomas, raises concern for sarcoidosis. Have you noticed any fatigue, weight loss, or fevers recently? REQUEST TEST: Serum ACE Level DIAGNOSIS READY: Sarcoidosis",True,correct,,7,2,6
voyager/nejm_ext,NEJM_Ext,58,Tetracycline,"You’ve had fever, muscle aches, a rash on palms and soles, and an eschar, with labs showing systemic inflammation and biopsy confirming rickettsial organisms. Have you been in coastal areas of the southeastern U.S., such as South Carolina or Texas, where *Rickettsia parkeri* is commonly transmitted by Gulf Coast ticks? REQUEST TEST: Complete Blood Count (CBC) and Liver Function Panel (LFTs) – already consistent with prior results, so no repeat needed. Given your symptoms, travel history (if any), and confirmatory PCR pending, this picture strongly suggests a spotted fever group rickettsiosis. DIAGNOSIS READY: *Rickettsia parkeri* infection (a milder form of spotted fever rickettsiosis)",False,knowledge_gap,,11,4,10
voyager/nejm_ext,NEJM_Ext,59,Myasthenia gravis,"The serum anti-P/Q calcium channel antibody test is normal, which makes Lambert-Eaton myasthenic syndrome unlikely. Have you noticed any muscle weakness in your arms or legs, particularly difficulty climbing stairs or lifting objects, especially in the morning or after rest? Also, does your double vision change depending on where you're looking—worse when looking up, for example? DIAGNOSIS READY: Chronic Progressive External Ophthalmoplegia (CPEO)",False,anchor_bias,,25,9,24
voyager/nejm_ext,NEJM_Ext,60,Retropharyngeal abscess,"Have you noticed any drenching night sweats, unexplained fevers, or weight loss—especially over 10% of your body weight in the past month? DIAGNOSIS READY: Hodgkin Lymphoma",False,anchor_bias,,27,12,26
voyager/nejm_ext,NEJM_Ext,61,Drug reaction with eosinophilia and systemic symptoms,"The persistent eosinophilia, elevated liver enzymes, and your ongoing symptoms after starting trimethoprim-sulfamethoxazole raise strong concern for drug reaction with eosinophilia and systemic symptoms (DRESS syndrome). Have you noticed any hair loss, joint pain, or a rash that’s worsening on your palms and soles? REQUEST TEST: Epstein-Barr Virus (EBV) Serology – Reactivation Panel DIAGNOSIS READY: DRESS syndrome (Drug Reaction with Eosinophilia and Systemic Symptoms)",True,correct,,17,7,16
voyager/nejm_ext,NEJM_Ext,62,Hampton’s hump,"The pain being localized under your rib cage and worse with deep breaths, yet without rash or radiation, is interesting. Have you noticed any recent gastrointestinal symptoms, such as acid reflux, nausea, or pain that changes with eating or lying down? DIAGNOSIS READY: Pleuritic chest pain likely due to musculoskeletal strain or costochondritis, though differential includes mild pleuritis or gastroesophageal reflux; all serious cardiopulmonary causes ruled out by normal imaging and tests.",False,knowledge_gap,,21,5,20
